nkerns =  [16 32 48 64] (4,)
--> train minibatch error =  0.12
-->  11 41250 chunk_21_50000.pkl
training @ iter =  61300 , cost =  0.00292489957064
training @ iter =  61400 , cost =  0.00917707942426
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
training @ iter =  61500 , cost =  0.0548118874431
training @ iter =  61600 , cost =  0.0678711906075
training @ iter =  61700 , cost =  0.0397123806179
training @ iter =  61800 , cost =  0.0532139837742
training @ iter =  61900 , cost =  0.0106662353501
iter  61999  validation
epoch 3, iter 62000, validation error 0.879000 %
epoch 3, iter 62000, train minibatch error 2.000000 %
epoch 3, iter 62000, train buffer error 0.500000 %
training @ iter =  62000 , cost =  0.0136412847787
training @ iter =  62100 , cost =  0.00522593129426
training @ iter =  62200 , cost =  0.00622183224186
training @ iter =  62300 , cost =  0.0102623775601
training @ iter =  62400 , cost =  0.016363222152
training @ iter =  62500 , cost =  0.00220374180935
training @ iter =  62600 , cost =  0.00462077744305
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  62700 , cost =  0.00279710208997
training @ iter =  62800 , cost =  0.00418472010642
training @ iter =  62900 , cost =  0.00841678399593
training @ iter =  63000 , cost =  0.0162828657776
training @ iter =  63100 , cost =  0.211485341191
training @ iter =  63200 , cost =  0.00226796627976
training @ iter =  63300 , cost =  0.0130641115829
training @ iter =  63400 , cost =  0.0161964148283
training @ iter =  63500 , cost =  0.00988214369863
training @ iter =  63600 , cost =  0.0630103796721
training @ iter =  63700 , cost =  0.0119436793029
training @ iter =  63800 , cost =  0.00127245043404
training @ iter =  63900 , cost =  0.069603420794
iter  63999  validation
epoch 3, iter 64000, validation error 0.858000 %
epoch 3, iter 64000, train minibatch error 0.000000 %
epoch 3, iter 64000, train buffer error 0.700000 %
training @ iter =  64000 , cost =  0.000321417814121
training @ iter =  64100 , cost =  0.0102201569825
training @ iter =  64200 , cost =  0.00508849602193
training @ iter =  64300 , cost =  0.00290633435361
training @ iter =  64400 , cost =  0.00758368242532
training @ iter =  64500 , cost =  0.0139304213226
training @ iter =  64600 , cost =  0.0039359354414
training @ iter =  64700 , cost =  0.0974086001515
training @ iter =  64800 , cost =  0.00168593192939
training @ iter =  64900 , cost =  0.000871423690114
training @ iter =  65000 , cost =  0.00117417587899
training @ iter =  65100 , cost =  0.00146414071787
training @ iter =  65200 , cost =  0.0578170157969
training @ iter =  65300 , cost =  0.0204322077334
training @ iter =  65400 , cost =  0.00226845243014
training @ iter =  65500 , cost =  0.242909833789
training @ iter =  65600 , cost =  0.00170778553002
training @ iter =  65700 , cost =  0.00698468694463
training @ iter =  65800 , cost =  0.0686119496822
training @ iter =  65900 , cost =  0.00137577089481
iter  65999  validation
epoch 3, iter 66000, validation error 0.892000 %
epoch 3, iter 66000, train minibatch error 0.000000 %
epoch 3, iter 66000, train buffer error 0.700000 %
training @ iter =  66000 , cost =  0.0250914636999
training @ iter =  66100 , cost =  0.00883607752621
training @ iter =  66200 , cost =  0.00418826378882
training @ iter =  66300 , cost =  0.422036737204
training @ iter =  66400 , cost =  0.00206576520577
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  66500 , cost =  0.0668143704534
training @ iter =  66600 , cost =  0.000612537085544
training @ iter =  66700 , cost =  0.112327814102
training @ iter =  66800 , cost =  0.00471444008872
training @ iter =  66900 , cost =  0.0120473233983
training @ iter =  67000 , cost =  0.00188877643086
training @ iter =  67100 , cost =  0.0257889311761
training @ iter =  67200 , cost =  0.000985241378658
training @ iter =  67300 , cost =  0.0342420227826
training @ iter =  67400 , cost =  0.00462870113552
training @ iter =  67500 , cost =  0.000633283925708
training @ iter =  67600 , cost =  0.00913890358061
training @ iter =  67700 , cost =  0.0156781617552
training @ iter =  67800 , cost =  0.000418049254222
training @ iter =  67900 , cost =  0.0018025347963
iter  67999  validation
epoch 3, iter 68000, validation error 0.831000 %
epoch 3, iter 68000, train minibatch error 2.000000 %
epoch 3, iter 68000, train buffer error 0.700000 %
training @ iter =  68000 , cost =  0.0499181933701
training @ iter =  68100 , cost =  0.00151751888916
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  68200 , cost =  0.00236448994838
training @ iter =  68300 , cost =  0.00933760497719
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  68400 , cost =  0.00571920257062
training @ iter =  68500 , cost =  0.0133223962039
training @ iter =  68600 , cost =  0.0644484981894
training @ iter =  68700 , cost =  0.0105563607067
training @ iter =  68800 , cost =  0.07458075881
training @ iter =  68900 , cost =  0.0437982566655
--> train minibatch error =  0.14
-->  19 41400 chunk_4_50000.pkl
training @ iter =  69000 , cost =  0.0242276415229
training @ iter =  69100 , cost =  0.0216845795512
training @ iter =  69200 , cost =  0.0564108863473
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 5950 chunk_5_50000.pkl
training @ iter =  69300 , cost =  0.0777001678944
training @ iter =  69400 , cost =  0.068542778492
training @ iter =  69500 , cost =  0.0102116372436
training @ iter =  69600 , cost =  0.00357235898264
training @ iter =  69700 , cost =  0.102518394589
training @ iter =  69800 , cost =  0.00284211523831
training @ iter =  69900 , cost =  0.0565069578588
iter  69999  validation
epoch 3, iter 70000, validation error 0.790000 %
epoch 3, iter 70000, train minibatch error 0.000000 %
epoch 3, iter 70000, train buffer error 0.400000 %
patience =  139998 0.99 139998
training @ iter =  70000 , cost =  0.0301138479263
training @ iter =  70100 , cost =  0.0073585761711
training @ iter =  70200 , cost =  0.0272173900157
training @ iter =  70300 , cost =  0.00777616910636
training @ iter =  70400 , cost =  0.056066762656
training @ iter =  70500 , cost =  0.0113931642845
training @ iter =  70600 , cost =  0.00536645390093
training @ iter =  70700 , cost =  0.0123807154596
training @ iter =  70800 , cost =  0.0243586655706
training @ iter =  70900 , cost =  0.0281132739037
training @ iter =  71000 , cost =  0.00109895749483
training @ iter =  71100 , cost =  0.00888044573367
training @ iter =  71200 , cost =  0.00331782898866
training @ iter =  71300 , cost =  0.054970100522
training @ iter =  71400 , cost =  0.0282675847411
training @ iter =  71500 , cost =  0.0147164836526
training @ iter =  71600 , cost =  0.00662692077458
training @ iter =  71700 , cost =  0.00237012258731
training @ iter =  71800 , cost =  0.014714893885
training @ iter =  71900 , cost =  0.0980136990547
iter  71999  validation
epoch 3, iter 72000, validation error 0.842000 %
epoch 3, iter 72000, train minibatch error 0.000000 %
epoch 3, iter 72000, train buffer error 1.000000 %
training @ iter =  72000 , cost =  0.0741057395935
training @ iter =  72100 , cost =  0.00721783749759
training @ iter =  72200 , cost =  0.00547309499234
training @ iter =  72300 , cost =  0.000457500456832
training @ iter =  72400 , cost =  0.0144762704149
training @ iter =  72500 , cost =  0.000467883131932
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  72600 , cost =  0.0787673294544
training @ iter =  72700 , cost =  0.0475701056421
training @ iter =  72800 , cost =  0.00266782520339
--> train minibatch error =  0.14
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
training @ iter =  72900 , cost =  0.0378332920372
training @ iter =  73000 , cost =  0.0414735898376
training @ iter =  73100 , cost =  0.00560156581923
training @ iter =  73200 , cost =  0.0258542019874
training @ iter =  73300 , cost =  0.015450488776
training @ iter =  73400 , cost =  0.246997267008
training @ iter =  73500 , cost =  0.011355441995
--> train minibatch error =  0.12
-->  24 16950 chunk_9_50000.pkl
training @ iter =  73600 , cost =  0.000318723847158
training @ iter =  73700 , cost =  0.00430464698002
training @ iter =  73800 , cost =  0.0042152791284
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.3
-->  24 34750 chunk_9_50000.pkl
training @ iter =  73900 , cost =  0.066959515214
iter  73999  validation
epoch 3, iter 74000, validation error 0.816000 %
epoch 3, iter 74000, train minibatch error 2.000000 %
epoch 3, iter 74000, train buffer error 0.500000 %
training @ iter =  74000 , cost =  0.0113525940105
training @ iter =  74100 , cost =  0.0110202860087
training @ iter =  74200 , cost =  0.0117470249534
training @ iter =  74300 , cost =  0.0774398818612
training @ iter =  74400 , cost =  0.00255201943219
training @ iter =  74500 , cost =  0.0563773065805
training @ iter =  74600 , cost =  0.00868048612028
training @ iter =  74700 , cost =  0.00652936566621
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  74800 , cost =  0.0468896478415
training @ iter =  74900 , cost =  0.0099168419838
training @ iter =  75000 , cost =  0.00482906447724
training @ iter =  75100 , cost =  0.00500804558396
training @ iter =  75200 , cost =  0.00772925652564
training @ iter =  75300 , cost =  0.0947546884418
training @ iter =  75400 , cost =  0.0042779026553
training @ iter =  75500 , cost =  0.0694931447506
training @ iter =  75600 , cost =  0.000949943205342
training @ iter =  75700 , cost =  0.00420803949237
training @ iter =  75800 , cost =  0.004989661742
training @ iter =  75900 , cost =  0.00111913052388
iter  75999  validation
epoch 4, iter 76000, validation error 0.794000 %
epoch 4, iter 76000, train minibatch error 2.000000 %
epoch 4, iter 76000, train buffer error 0.500000 %
training @ iter =  76000 , cost =  0.0276652760804
training @ iter =  76100 , cost =  0.00108269648626
training @ iter =  76200 , cost =  0.0096492394805
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
training @ iter =  76300 , cost =  0.251541435719
training @ iter =  76400 , cost =  0.00360875902697
training @ iter =  76500 , cost =  0.00649135094136
training @ iter =  76600 , cost =  0.00579357985407
training @ iter =  76700 , cost =  0.00192549044732
training @ iter =  76800 , cost =  0.224589884281
training @ iter =  76900 , cost =  0.00803155265749
training @ iter =  77000 , cost =  0.00632101343945
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  77100 , cost =  0.0111593399197
training @ iter =  77200 , cost =  0.0607706345618
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  77300 , cost =  0.0193498078734
training @ iter =  77400 , cost =  0.00835118442774
training @ iter =  77500 , cost =  0.0046387668699
training @ iter =  77600 , cost =  0.0322189442813
training @ iter =  77700 , cost =  0.000400930875912
training @ iter =  77800 , cost =  0.0231202151626
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  77900 , cost =  0.0897646322846
iter  77999  validation
epoch 4, iter 78000, validation error 0.794000 %
epoch 4, iter 78000, train minibatch error 0.000000 %
epoch 4, iter 78000, train buffer error 0.000000 %
training @ iter =  78000 , cost =  0.0039124796167
training @ iter =  78100 , cost =  0.000632844574284
training @ iter =  78200 , cost =  0.0580594427884
training @ iter =  78300 , cost =  0.00387750170194
training @ iter =  78400 , cost =  0.00290650012903
training @ iter =  78500 , cost =  0.00024889971246
training @ iter =  78600 , cost =  0.0711465105414
training @ iter =  78700 , cost =  0.0330836549401
training @ iter =  78800 , cost =  0.00637874240056
training @ iter =  78900 , cost =  0.308505833149
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
training @ iter =  79000 , cost =  0.00657612318173
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  79100 , cost =  0.000932682829443
training @ iter =  79200 , cost =  0.0934712439775
training @ iter =  79300 , cost =  0.00764565821737
training @ iter =  79400 , cost =  0.00140041334089
training @ iter =  79500 , cost =  0.00817488413304
training @ iter =  79600 , cost =  0.0306065157056
training @ iter =  79700 , cost =  0.00786462798715
training @ iter =  79800 , cost =  0.0179617684335
training @ iter =  79900 , cost =  0.00704978452995
iter  79999  validation
epoch 4, iter 80000, validation error 0.783000 %
epoch 4, iter 80000, train minibatch error 0.000000 %
epoch 4, iter 80000, train buffer error 1.000000 %
training @ iter =  80000 , cost =  0.0102728847414
training @ iter =  80100 , cost =  0.000607168767601
training @ iter =  80200 , cost =  0.00673590321094
training @ iter =  80300 , cost =  0.0685068294406
training @ iter =  80400 , cost =  0.0156078748405
training @ iter =  80500 , cost =  0.00988667737693
training @ iter =  80600 , cost =  0.00447363592684
training @ iter =  80700 , cost =  0.0205190461129
training @ iter =  80800 , cost =  0.00561926886439
training @ iter =  80900 , cost =  0.0272162538022
training @ iter =  81000 , cost =  0.00161114847288
training @ iter =  81100 , cost =  0.0275332275778
training @ iter =  81200 , cost =  0.00272616301663
training @ iter =  81300 , cost =  0.148180559278
training @ iter =  81400 , cost =  0.00250782305375
training @ iter =  81500 , cost =  0.127893403172
training @ iter =  81600 , cost =  0.00354432524182
training @ iter =  81700 , cost =  0.00330272456631
training @ iter =  81800 , cost =  0.127241626382
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  81900 , cost =  0.00694386288524
iter  81999  validation
epoch 4, iter 82000, validation error 1.090000 %
epoch 4, iter 82000, train minibatch error 2.000000 %
epoch 4, iter 82000, train buffer error 1.400000 %
training @ iter =  82000 , cost =  0.0142504274845
training @ iter =  82100 , cost =  0.0223184302449
training @ iter =  82200 , cost =  0.0151498029009
--> train minibatch error =  0.18
-->  8 4750 chunk_18_50000.pkl
training @ iter =  82300 , cost =  0.00681541580707
training @ iter =  82400 , cost =  0.0268924161792
training @ iter =  82500 , cost =  0.0051675029099
training @ iter =  82600 , cost =  0.00287055689842
training @ iter =  82700 , cost =  0.00501317158341
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.2
-->  8 30350 chunk_18_50000.pkl
training @ iter =  82800 , cost =  0.000489250931423
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  82900 , cost =  0.00276690186001
training @ iter =  83000 , cost =  0.0119087174535
training @ iter =  83100 , cost =  0.167247250676
training @ iter =  83200 , cost =  0.0129251070321
training @ iter =  83300 , cost =  0.00234618131071
training @ iter =  83400 , cost =  0.0187901277095
training @ iter =  83500 , cost =  0.00325555354357
training @ iter =  83600 , cost =  0.0044982470572
training @ iter =  83700 , cost =  0.0192757416517
--> train minibatch error =  0.14
-->  9 29850 chunk_19_50000.pkl
training @ iter =  83800 , cost =  0.0115247396752
training @ iter =  83900 , cost =  0.00157523318194
iter  83999  validation
epoch 4, iter 84000, validation error 0.918000 %
epoch 4, iter 84000, train minibatch error 0.000000 %
epoch 4, iter 84000, train buffer error 0.400000 %
training @ iter =  84000 , cost =  0.0254226773977
training @ iter =  84100 , cost =  0.0245237126946
training @ iter =  84200 , cost =  0.0107407309115
training @ iter =  84300 , cost =  0.00670668436214
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  84400 , cost =  0.0193950906396
training @ iter =  84500 , cost =  0.0643145665526
--> train minibatch error =  0.14
-->  10 16700 chunk_20_50000.pkl
training @ iter =  84600 , cost =  0.00454719178379
training @ iter =  84700 , cost =  0.00389728136361
training @ iter =  84800 , cost =  0.00895933527499
--> train minibatch error =  0.12
-->  10 32450 chunk_20_50000.pkl
training @ iter =  84900 , cost =  0.0109126614407
training @ iter =  85000 , cost =  0.0144358109683
training @ iter =  85100 , cost =  0.00157028285321
training @ iter =  85200 , cost =  0.0269378330559
training @ iter =  85300 , cost =  0.00560921663418
training @ iter =  85400 , cost =  0.00217667617835
training @ iter =  85500 , cost =  0.0191945880651
training @ iter =  85600 , cost =  0.0627781301737
training @ iter =  85700 , cost =  0.0242057107389
training @ iter =  85800 , cost =  0.00412235502154
training @ iter =  85900 , cost =  0.0273174270988
iter  85999  validation
epoch 4, iter 86000, validation error 1.449000 %
epoch 4, iter 86000, train minibatch error 0.000000 %
epoch 4, iter 86000, train buffer error 1.900000 %
training @ iter =  86000 , cost =  0.0291091892868
training @ iter =  86100 , cost =  0.00651668012142
--> train minibatch error =  0.14
-->  12 750 chunk_22_50000.pkl
training @ iter =  86200 , cost =  0.0222956445068
training @ iter =  86300 , cost =  0.00555691961199
training @ iter =  86400 , cost =  0.0309696905315
training @ iter =  86500 , cost =  0.00132039887831
training @ iter =  86600 , cost =  0.00430749589577
training @ iter =  86700 , cost =  0.00043422228191
training @ iter =  86800 , cost =  0.0861936509609
training @ iter =  86900 , cost =  0.107955366373
training @ iter =  87000 , cost =  0.00369946146384
training @ iter =  87100 , cost =  0.00289677176625
training @ iter =  87200 , cost =  0.00835877098143
training @ iter =  87300 , cost =  0.00173718039878
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  87400 , cost =  0.00115968578029
training @ iter =  87500 , cost =  0.000143109529745
training @ iter =  87600 , cost =  0.0179191511124
training @ iter =  87700 , cost =  0.0058513674885
training @ iter =  87800 , cost =  0.0190856717527
training @ iter =  87900 , cost =  0.000666276318952
iter  87999  validation
epoch 4, iter 88000, validation error 0.798000 %
epoch 4, iter 88000, train minibatch error 0.000000 %
epoch 4, iter 88000, train buffer error 0.100000 %
training @ iter =  88000 , cost =  0.0153145361692
training @ iter =  88100 , cost =  0.00104322214611
training @ iter =  88200 , cost =  0.0152388717979
training @ iter =  88300 , cost =  0.0441938601434
training @ iter =  88400 , cost =  0.000722163822502
training @ iter =  88500 , cost =  0.00284304027446
training @ iter =  88600 , cost =  0.00119966780767
training @ iter =  88700 , cost =  0.153731837869
training @ iter =  88800 , cost =  0.0038064182736
training @ iter =  88900 , cost =  0.00580578669906
training @ iter =  89000 , cost =  0.00863721687347
training @ iter =  89100 , cost =  0.0011663637124
training @ iter =  89200 , cost =  0.00960470549762
training @ iter =  89300 , cost =  0.0506846159697
training @ iter =  89400 , cost =  0.00213535362855
training @ iter =  89500 , cost =  0.00276290695183
training @ iter =  89600 , cost =  0.00178529461846
training @ iter =  89700 , cost =  0.00204002065584
training @ iter =  89800 , cost =  0.020613823086
training @ iter =  89900 , cost =  0.00200180383399
iter  89999  validation
epoch 4, iter 90000, validation error 0.841000 %
epoch 4, iter 90000, train minibatch error 0.000000 %
epoch 4, iter 90000, train buffer error 1.200000 %
training @ iter =  90000 , cost =  0.015605462715
training @ iter =  90100 , cost =  0.016361894086
training @ iter =  90200 , cost =  0.0512122660875
training @ iter =  90300 , cost =  0.00226466637105
training @ iter =  90400 , cost =  0.0053121894598
training @ iter =  90500 , cost =  0.0116742253304
training @ iter =  90600 , cost =  0.0258709546179
training @ iter =  90700 , cost =  0.0173076335341
training @ iter =  90800 , cost =  0.0848807990551
training @ iter =  90900 , cost =  0.128299370408
training @ iter =  91000 , cost =  0.0226744487882
training @ iter =  91100 , cost =  0.0324709191918
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  91200 , cost =  0.000622692808975
training @ iter =  91300 , cost =  0.0239985659719
training @ iter =  91400 , cost =  0.0321106277406
training @ iter =  91500 , cost =  0.000509885838255
training @ iter =  91600 , cost =  0.0391182675958
training @ iter =  91700 , cost =  0.00924612954259
training @ iter =  91800 , cost =  0.090856552124
training @ iter =  91900 , cost =  0.00135243718978
iter  91999  validation
epoch 4, iter 92000, validation error 0.799000 %
epoch 4, iter 92000, train minibatch error 0.000000 %
epoch 4, iter 92000, train buffer error 1.100000 %
training @ iter =  92000 , cost =  0.00606086198241
training @ iter =  92100 , cost =  0.022650687024
training @ iter =  92200 , cost =  0.00191603158601
training @ iter =  92300 , cost =  0.0161637887359
training @ iter =  92400 , cost =  0.0568715631962
training @ iter =  92500 , cost =  0.188217416406
training @ iter =  92600 , cost =  0.0109530137852
training @ iter =  92700 , cost =  0.0519949048758
training @ iter =  92800 , cost =  0.00921065267175
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  92900 , cost =  0.0415504202247
training @ iter =  93000 , cost =  0.00591399241239
--> train minibatch error =  0.14
-->  19 8950 chunk_4_50000.pkl
training @ iter =  93100 , cost =  0.111233413219
training @ iter =  93200 , cost =  0.0023649232462
training @ iter =  93300 , cost =  0.00744507927448
training @ iter =  93400 , cost =  0.00243730796501
training @ iter =  93500 , cost =  0.0508162751794
training @ iter =  93600 , cost =  0.00939167104661
training @ iter =  93700 , cost =  0.000481140014017
--> train minibatch error =  0.16
-->  19 41400 chunk_4_50000.pkl
training @ iter =  93800 , cost =  0.00359333539382
training @ iter =  93900 , cost =  0.000980154261924
iter  93999  validation
epoch 4, iter 94000, validation error 0.847000 %
epoch 4, iter 94000, train minibatch error 2.000000 %
epoch 4, iter 94000, train buffer error 0.800000 %
training @ iter =  94000 , cost =  0.0117559405044
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 5950 chunk_5_50000.pkl
training @ iter =  94100 , cost =  0.00133196031675
training @ iter =  94200 , cost =  0.0092417113483
training @ iter =  94300 , cost =  0.00942273810506
training @ iter =  94400 , cost =  0.00997504126281
training @ iter =  94500 , cost =  0.00449715647846
training @ iter =  94600 , cost =  0.0407406426966
training @ iter =  94700 , cost =  0.0637991726398
training @ iter =  94800 , cost =  0.00267870211974
training @ iter =  94900 , cost =  0.159159481525
training @ iter =  95000 , cost =  0.0426043383777
training @ iter =  95100 , cost =  0.0190597791225
training @ iter =  95200 , cost =  0.00656041968614
training @ iter =  95300 , cost =  0.0318417400122
training @ iter =  95400 , cost =  0.0485272742808
training @ iter =  95500 , cost =  0.0303909834474
training @ iter =  95600 , cost =  0.00117232021876
training @ iter =  95700 , cost =  0.00688887108117
training @ iter =  95800 , cost =  0.00740253459662
training @ iter =  95900 , cost =  0.00345734832808
iter  95999  validation
epoch 4, iter 96000, validation error 0.800000 %
epoch 4, iter 96000, train minibatch error 0.000000 %
epoch 4, iter 96000, train buffer error 0.800000 %
training @ iter =  96000 , cost =  0.00923616625369
training @ iter =  96100 , cost =  0.0566190928221
training @ iter =  96200 , cost =  0.0164236612618
training @ iter =  96300 , cost =  0.00657922681421
training @ iter =  96400 , cost =  0.0111641418189
training @ iter =  96500 , cost =  0.0266181584448
--> train minibatch error =  0.12
-->  22 32050 chunk_7_50000.pkl
training @ iter =  96600 , cost =  0.0120909260586
training @ iter =  96700 , cost =  0.00739030307159
training @ iter =  96800 , cost =  0.00104253937025
training @ iter =  96900 , cost =  0.0151491807774
training @ iter =  97000 , cost =  0.0293528269976
training @ iter =  97100 , cost =  0.00742328399792
training @ iter =  97200 , cost =  0.0111355222762
training @ iter =  97300 , cost =  0.216069206595
--> train minibatch error =  0.18
-->  23 21400 chunk_8_50000.pkl
training @ iter =  97400 , cost =  0.00236005731858
training @ iter =  97500 , cost =  0.00500106206164
--> train minibatch error =  0.14
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.18
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 32100 chunk_8_50000.pkl
training @ iter =  97600 , cost =  0.036822848022
training @ iter =  97700 , cost =  0.00643365271389
training @ iter =  97800 , cost =  0.0333640538156
training @ iter =  97900 , cost =  0.0138532649726
iter  97999  validation
epoch 4, iter 98000, validation error 0.909000 %
epoch 4, iter 98000, train minibatch error 2.000000 %
epoch 4, iter 98000, train buffer error 1.100000 %
training @ iter =  98000 , cost =  0.00458627892658
training @ iter =  98100 , cost =  0.0442444309592
training @ iter =  98200 , cost =  0.00721241952851
training @ iter =  98300 , cost =  0.101432360709
training @ iter =  98400 , cost =  0.0554929971695
training @ iter =  98500 , cost =  0.00131517555565
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34750 chunk_9_50000.pkl
training @ iter =  98600 , cost =  0.0264988299459
training @ iter =  98700 , cost =  0.165398716927
training @ iter =  98800 , cost =  0.00503509957343
training @ iter =  98900 , cost =  0.00556494249031
training @ iter =  99000 , cost =  0.00427235057577
training @ iter =  99100 , cost =  0.0111410887912
training @ iter =  99200 , cost =  0.0788648054004
training @ iter =  99300 , cost =  0.0053284005262
training @ iter =  99400 , cost =  0.00368994590826
training @ iter =  99500 , cost =  0.00192536402028
training @ iter =  99600 , cost =  0.156624615192
training @ iter =  99700 , cost =  0.000665227300487
training @ iter =  99800 , cost =  0.00944962259382
training @ iter =  99900 , cost =  0.00714324368164
Learning rate:  0.025
iter  99999  validation
epoch 5, iter 100000, validation error 0.788000 %
epoch 5, iter 100000, train minibatch error 4.000000 %
epoch 5, iter 100000, train buffer error 0.800000 %
training @ iter =  100000 , cost =  0.0967436432838
training @ iter =  100100 , cost =  0.0712041556835
training @ iter =  100200 , cost =  0.0354695208371
training @ iter =  100300 , cost =  0.00279340986162
training @ iter =  100400 , cost =  0.00845785997808
training @ iter =  100500 , cost =  0.0111485300586
training @ iter =  100600 , cost =  0.106317013502
training @ iter =  100700 , cost =  0.00079742714297
training @ iter =  100800 , cost =  0.0111650414765
training @ iter =  100900 , cost =  0.00317233265378
training @ iter =  101000 , cost =  0.0350865833461
--> train minibatch error =  0.16
-->  2 6500 chunk_12_50000.pkl
--> train minibatch error =  0.12
-->  2 6650 chunk_12_50000.pkl
training @ iter =  101100 , cost =  0.00508473115042
training @ iter =  101200 , cost =  0.0169787164778
training @ iter =  101300 , cost =  0.251768350601
training @ iter =  101400 , cost =  0.00170193600934
training @ iter =  101500 , cost =  0.0491639152169
training @ iter =  101600 , cost =  0.00247279414907
training @ iter =  101700 , cost =  0.092309512198
--> train minibatch error =  0.14
-->  2 44550 chunk_12_50000.pkl
training @ iter =  101800 , cost =  0.00100624992047
training @ iter =  101900 , cost =  0.00150193425361
iter  101999  validation
epoch 5, iter 102000, validation error 0.766000 %
epoch 5, iter 102000, train minibatch error 0.000000 %
epoch 5, iter 102000, train buffer error 0.800000 %
patience =  201999 0.99 203998
training @ iter =  102000 , cost =  0.211009383202
training @ iter =  102100 , cost =  0.043746188283
training @ iter =  102200 , cost =  0.130909323692
training @ iter =  102300 , cost =  0.026875462383
training @ iter =  102400 , cost =  0.120971620083
training @ iter =  102500 , cost =  0.00195119145792
--> train minibatch error =  0.12
-->  3 34000 chunk_13_50000.pkl
training @ iter =  102600 , cost =  0.00417663203552
training @ iter =  102700 , cost =  0.000646745786071
training @ iter =  102800 , cost =  0.000787954428233
training @ iter =  102900 , cost =  0.0161990597844
training @ iter =  103000 , cost =  0.0244058873504
training @ iter =  103100 , cost =  0.102649897337
training @ iter =  103200 , cost =  0.0512875281274
training @ iter =  103300 , cost =  0.00409518228844
training @ iter =  103400 , cost =  0.00785066559911
training @ iter =  103500 , cost =  0.0387902930379
training @ iter =  103600 , cost =  0.00594562105834
--> train minibatch error =  0.14
-->  4 36550 chunk_14_50000.pkl
training @ iter =  103700 , cost =  0.0052527547814
training @ iter =  103800 , cost =  0.0537788756192
training @ iter =  103900 , cost =  0.00251005357131
iter  103999  validation
epoch 5, iter 104000, validation error 0.746000 %
epoch 5, iter 104000, train minibatch error 4.000000 %
epoch 5, iter 104000, train buffer error 0.600000 %
patience =  203999 0.99 207998
training @ iter =  104000 , cost =  0.0608914420009
training @ iter =  104100 , cost =  0.00290314620361
training @ iter =  104200 , cost =  0.00154273991939
training @ iter =  104300 , cost =  0.0039552510716
training @ iter =  104400 , cost =  0.059752330184
training @ iter =  104500 , cost =  0.176482856274
training @ iter =  104600 , cost =  0.00241569313221
training @ iter =  104700 , cost =  0.00117404246703
training @ iter =  104800 , cost =  0.10624486953
training @ iter =  104900 , cost =  0.124274484813
training @ iter =  105000 , cost =  0.0253861658275
training @ iter =  105100 , cost =  0.0753635764122
training @ iter =  105200 , cost =  0.0261393897235
training @ iter =  105300 , cost =  0.0145834526047
training @ iter =  105400 , cost =  0.0173221640289
training @ iter =  105500 , cost =  0.0456161387265
training @ iter =  105600 , cost =  0.00821386370808
training @ iter =  105700 , cost =  0.00558930775151
training @ iter =  105800 , cost =  0.000678792304825
training @ iter =  105900 , cost =  0.00220796908252
iter  105999  validation
epoch 5, iter 106000, validation error 0.718000 %
