Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
training @ iter =  36800 , cost =  0.034248623997
training @ iter =  36900 , cost =  0.0185580868274
training @ iter =  37000 , cost =  0.00110034598038
training @ iter =  37100 , cost =  0.00358100095764
training @ iter =  37200 , cost =  0.00802886672318
training @ iter =  37300 , cost =  0.0182942561805
training @ iter =  37400 , cost =  0.0114200897515
training @ iter =  37500 , cost =  0.193071037531
training @ iter =  37600 , cost =  0.00253361160867
training @ iter =  37700 , cost =  0.00531249679625
training @ iter =  37800 , cost =  0.028480367735
training @ iter =  37900 , cost =  0.0353821180761
--> train minibatch error =  0.12
-->  13 9800 chunk_23_50000.pkl
iter  37999  validation
epoch 2, iter 38000, validation error 0.922000 %
epoch 2, iter 38000, train minibatch error 0.000000 %
epoch 2, iter 38000, train buffer error 0.200000 %
training @ iter =  38000 , cost =  0.0083796242252
training @ iter =  38100 , cost =  0.00672238413244
training @ iter =  38200 , cost =  0.0044010411948
training @ iter =  38300 , cost =  0.0233602635562
training @ iter =  38400 , cost =  0.00404184032232
training @ iter =  38500 , cost =  0.103740617633
training @ iter =  38600 , cost =  0.0113180195913
training @ iter =  38700 , cost =  0.0328448042274
training @ iter =  38800 , cost =  0.0167202837765
training @ iter =  38900 , cost =  0.143774569035
training @ iter =  39000 , cost =  0.018017668277
training @ iter =  39100 , cost =  0.00461256504059
training @ iter =  39200 , cost =  0.00770230591297
training @ iter =  39300 , cost =  0.00461498973891
training @ iter =  39400 , cost =  0.0199421942234
training @ iter =  39500 , cost =  0.102028124034
training @ iter =  39600 , cost =  0.014697348699
training @ iter =  39700 , cost =  0.00211793440394
training @ iter =  39800 , cost =  0.00341686722822
training @ iter =  39900 , cost =  0.0287758614868
iter  39999  validation
epoch 2, iter 40000, validation error 0.909000 %
epoch 2, iter 40000, train minibatch error 2.000000 %
epoch 2, iter 40000, train buffer error 0.400000 %
training @ iter =  40000 , cost =  0.00420184712857
training @ iter =  40100 , cost =  0.00841923151165
training @ iter =  40200 , cost =  0.00554188713431
training @ iter =  40300 , cost =  0.00781956408173
training @ iter =  40400 , cost =  0.007246368099
training @ iter =  40500 , cost =  0.0030699474737
training @ iter =  40600 , cost =  0.00744206784293
training @ iter =  40700 , cost =  0.0317005030811
training @ iter =  40800 , cost =  0.00478781200945
training @ iter =  40900 , cost =  0.00124564906582
training @ iter =  41000 , cost =  0.0176578406245
training @ iter =  41100 , cost =  0.0306073110551
training @ iter =  41200 , cost =  0.00231326231733
training @ iter =  41300 , cost =  0.0010750493966
training @ iter =  41400 , cost =  0.00676418794319
training @ iter =  41500 , cost =  0.00661560660228
training @ iter =  41600 , cost =  0.0403348058462
training @ iter =  41700 , cost =  0.0272368267179
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  41800 , cost =  0.00115958938841
training @ iter =  41900 , cost =  0.00376169383526
iter  41999  validation
epoch 2, iter 42000, validation error 0.858000 %
epoch 2, iter 42000, train minibatch error 0.000000 %
epoch 2, iter 42000, train buffer error 0.700000 %
training @ iter =  42000 , cost =  0.00123978161719
training @ iter =  42100 , cost =  0.00310366391204
training @ iter =  42200 , cost =  0.0190164130181
training @ iter =  42300 , cost =  0.0066326726228
training @ iter =  42400 , cost =  0.0075579280965
training @ iter =  42500 , cost =  0.0568416826427
training @ iter =  42600 , cost =  0.02083369717
training @ iter =  42700 , cost =  0.0177406761795
training @ iter =  42800 , cost =  0.0221061818302
training @ iter =  42900 , cost =  0.0662417113781
training @ iter =  43000 , cost =  0.00347052980214
training @ iter =  43100 , cost =  0.00611797114834
training @ iter =  43200 , cost =  0.00443449756131
training @ iter =  43300 , cost =  0.00569250900298
training @ iter =  43400 , cost =  0.00244470126927
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  43500 , cost =  0.00174722343218
training @ iter =  43600 , cost =  0.047068156302
training @ iter =  43700 , cost =  0.0539365187287
training @ iter =  43800 , cost =  0.0289290379733
training @ iter =  43900 , cost =  0.00245080166496
--> train minibatch error =  0.12
-->  19 25550 chunk_4_50000.pkl
iter  43999  validation
epoch 2, iter 44000, validation error 0.911000 %
epoch 2, iter 44000, train minibatch error 2.000000 %
epoch 2, iter 44000, train buffer error 0.700000 %
training @ iter =  44000 , cost =  0.0399807058275
training @ iter =  44100 , cost =  0.025262741372
training @ iter =  44200 , cost =  0.0898727402091
training @ iter =  44300 , cost =  0.0998495668173
training @ iter =  44400 , cost =  0.0155470333993
training @ iter =  44500 , cost =  0.00186141987797
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
training @ iter =  44600 , cost =  0.0116213848814
training @ iter =  44700 , cost =  0.0667713433504
training @ iter =  44800 , cost =  0.168006509542
training @ iter =  44900 , cost =  0.0113823758438
training @ iter =  45000 , cost =  0.00419077090919
training @ iter =  45100 , cost =  0.0851060077548
training @ iter =  45200 , cost =  0.00089628965361
training @ iter =  45300 , cost =  0.00317061785609
training @ iter =  45400 , cost =  0.07030390203
training @ iter =  45500 , cost =  0.00593003444374
training @ iter =  45600 , cost =  0.140458360314
training @ iter =  45700 , cost =  0.0430682525039
training @ iter =  45800 , cost =  0.127641305327
training @ iter =  45900 , cost =  0.00369521323591
iter  45999  validation
epoch 2, iter 46000, validation error 0.832000 %
epoch 2, iter 46000, train minibatch error 0.000000 %
epoch 2, iter 46000, train buffer error 0.500000 %
patience =  91998 0.99 91998
training @ iter =  46000 , cost =  0.00298381922767
training @ iter =  46100 , cost =  0.0644449144602
training @ iter =  46200 , cost =  0.0123504828662
training @ iter =  46300 , cost =  0.0957384780049
training @ iter =  46400 , cost =  0.0290404073894
training @ iter =  46500 , cost =  0.173207402229
training @ iter =  46600 , cost =  0.08923894912
training @ iter =  46700 , cost =  0.0648777037859
training @ iter =  46800 , cost =  0.0625021159649
training @ iter =  46900 , cost =  0.00447754189372
training @ iter =  47000 , cost =  0.0928763002157
training @ iter =  47100 , cost =  0.0596300885081
training @ iter =  47200 , cost =  0.0042619695887
training @ iter =  47300 , cost =  0.00202156486921
training @ iter =  47400 , cost =  0.0186859704554
training @ iter =  47500 , cost =  0.00134819315281
training @ iter =  47600 , cost =  0.00619567651302
training @ iter =  47700 , cost =  0.0809191539884
training @ iter =  47800 , cost =  0.0109617067501
--> train minibatch error =  0.12
-->  23 21400 chunk_8_50000.pkl
--> train minibatch error =  0.2
-->  23 21500 chunk_8_50000.pkl
training @ iter =  47900 , cost =  0.0366691984236
iter  47999  validation
epoch 2, iter 48000, validation error 0.850000 %
epoch 2, iter 48000, train minibatch error 0.000000 %
epoch 2, iter 48000, train buffer error 0.200000 %
training @ iter =  48000 , cost =  0.00386359519325
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.16
-->  23 31950 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 32000 chunk_8_50000.pkl
training @ iter =  48100 , cost =  0.099246442318
training @ iter =  48200 , cost =  0.004125517793
training @ iter =  48300 , cost =  0.0282640699297
--> train minibatch error =  0.14
-->  23 44900 chunk_8_50000.pkl
training @ iter =  48400 , cost =  0.00466593541205
training @ iter =  48500 , cost =  0.00565129565075
training @ iter =  48600 , cost =  0.033367741853
training @ iter =  48700 , cost =  0.00403722980991
training @ iter =  48800 , cost =  0.0235097985715
training @ iter =  48900 , cost =  0.00131790072192
training @ iter =  49000 , cost =  0.0466974526644
training @ iter =  49100 , cost =  0.00864839181304
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.52
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.34
-->  24 34850 chunk_9_50000.pkl
training @ iter =  49200 , cost =  0.00393446721137
training @ iter =  49300 , cost =  0.0420109853148
training @ iter =  49400 , cost =  0.0118031855673
training @ iter =  49500 , cost =  0.00960046891123
training @ iter =  49600 , cost =  0.0018269396387
training @ iter =  49700 , cost =  0.00954740401357
training @ iter =  49800 , cost =  0.00341967213899
training @ iter =  49900 , cost =  0.010504023172
Learning rate:  0.05
iter  49999  validation
epoch 3, iter 50000, validation error 0.819000 %
epoch 3, iter 50000, train minibatch error 0.000000 %
epoch 3, iter 50000, train buffer error 0.700000 %
patience =  99998 0.99 99998
training @ iter =  50000 , cost =  0.00446403259411
training @ iter =  50100 , cost =  0.00632975436747
training @ iter =  50200 , cost =  0.00988971069455
training @ iter =  50300 , cost =  0.00215690699406
training @ iter =  50400 , cost =  0.154389962554
training @ iter =  50500 , cost =  0.00715864170343
training @ iter =  50600 , cost =  0.0747946575284
training @ iter =  50700 , cost =  0.0348556265235
--> train minibatch error =  0.12
-->  1 16150 chunk_11_50000.pkl
training @ iter =  50800 , cost =  0.0267890207469
training @ iter =  50900 , cost =  0.00531915621832
training @ iter =  51000 , cost =  0.00710661150515
training @ iter =  51100 , cost =  0.0147948050871
training @ iter =  51200 , cost =  0.00242864154279
training @ iter =  51300 , cost =  0.0137045094743
training @ iter =  51400 , cost =  0.00721362931654
training @ iter =  51500 , cost =  0.00388651737012
--> train minibatch error =  0.14
-->  2 6500 chunk_12_50000.pkl
training @ iter =  51600 , cost =  0.0468277484179
training @ iter =  51700 , cost =  0.00613378873095
training @ iter =  51800 , cost =  0.00255287648179
training @ iter =  51900 , cost =  0.00127490248997
iter  51999  validation
epoch 3, iter 52000, validation error 0.791000 %
epoch 3, iter 52000, train minibatch error 0.000000 %
epoch 3, iter 52000, train buffer error 0.800000 %
patience =  103998 0.99 103998
training @ iter =  52000 , cost =  0.00434980774298
training @ iter =  52100 , cost =  0.0197319835424
training @ iter =  52200 , cost =  0.0968452095985
training @ iter =  52300 , cost =  0.00831527542323
training @ iter =  52400 , cost =  0.00122786115389
training @ iter =  52500 , cost =  0.00510126398876
training @ iter =  52600 , cost =  0.150383174419
training @ iter =  52700 , cost =  0.0583644807339
training @ iter =  52800 , cost =  0.00315821031108
training @ iter =  52900 , cost =  0.123310528696
training @ iter =  53000 , cost =  0.0499899201095
training @ iter =  53100 , cost =  0.120113886893
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  53200 , cost =  0.029710566625
training @ iter =  53300 , cost =  0.123140327632
training @ iter =  53400 , cost =  0.00732535077259
training @ iter =  53500 , cost =  0.00593351246789
training @ iter =  53600 , cost =  0.0317065194249
training @ iter =  53700 , cost =  0.00964557845145
training @ iter =  53800 , cost =  0.00144638586789
training @ iter =  53900 , cost =  0.038108792156
iter  53999  validation
epoch 3, iter 54000, validation error 0.777000 %
epoch 3, iter 54000, train minibatch error 0.000000 %
epoch 3, iter 54000, train buffer error 0.500000 %
patience =  107998 0.99 107998
training @ iter =  54000 , cost =  0.026495905593
training @ iter =  54100 , cost =  0.00819687638432
training @ iter =  54200 , cost =  0.0134871033952
training @ iter =  54300 , cost =  0.0037270844914
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  54400 , cost =  0.00191905314568
training @ iter =  54500 , cost =  0.0324989333749
training @ iter =  54600 , cost =  0.00167784839869
training @ iter =  54700 , cost =  0.0891035944223
training @ iter =  54800 , cost =  0.0279421191663
training @ iter =  54900 , cost =  0.00433719344437
training @ iter =  55000 , cost =  0.00722058536485
training @ iter =  55100 , cost =  0.0357229709625
training @ iter =  55200 , cost =  0.039847843349
training @ iter =  55300 , cost =  0.0623621791601
training @ iter =  55400 , cost =  0.0101616252214
training @ iter =  55500 , cost =  0.0133062507957
training @ iter =  55600 , cost =  0.0012923887698
training @ iter =  55700 , cost =  0.00389725505374
training @ iter =  55800 , cost =  0.0796567946672
training @ iter =  55900 , cost =  0.0228599850088
iter  55999  validation
epoch 3, iter 56000, validation error 0.797000 %
epoch 3, iter 56000, train minibatch error 0.000000 %
epoch 3, iter 56000, train buffer error 0.300000 %
training @ iter =  56000 , cost =  0.0032311596442
training @ iter =  56100 , cost =  0.0794265568256
training @ iter =  56200 , cost =  0.0035487501882
training @ iter =  56300 , cost =  0.0101784300059
training @ iter =  56400 , cost =  0.00112448493019
training @ iter =  56500 , cost =  0.0122398398817
training @ iter =  56600 , cost =  0.00829331018031
training @ iter =  56700 , cost =  0.0283423233777
training @ iter =  56800 , cost =  0.035314001143
training @ iter =  56900 , cost =  0.056387975812
training @ iter =  57000 , cost =  0.0078793046996
training @ iter =  57100 , cost =  0.00912105944008
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  57200 , cost =  0.0163322761655
training @ iter =  57300 , cost =  0.0109906140715
training @ iter =  57400 , cost =  0.027360951528
training @ iter =  57500 , cost =  0.00648352643475
training @ iter =  57600 , cost =  0.0759605392814
training @ iter =  57700 , cost =  0.0181174948812
training @ iter =  57800 , cost =  0.0144755039364
training @ iter =  57900 , cost =  0.0580430850387
iter  57999  validation
epoch 3, iter 58000, validation error 0.756000 %
epoch 3, iter 58000, train minibatch error 2.000000 %
epoch 3, iter 58000, train buffer error 0.500000 %
patience =  115998 0.99 115998
training @ iter =  58000 , cost =  0.067876689136
--> train minibatch error =  0.14
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 30400 chunk_18_50000.pkl
training @ iter =  58100 , cost =  0.113367840648
--> train minibatch error =  0.12
-->  8 33600 chunk_18_50000.pkl
training @ iter =  58200 , cost =  0.0452301986516
training @ iter =  58300 , cost =  0.00649162009358
training @ iter =  58400 , cost =  0.0108068156987
training @ iter =  58500 , cost =  0.00907682813704
training @ iter =  58600 , cost =  0.106037244201
training @ iter =  58700 , cost =  0.0460470579565
training @ iter =  58800 , cost =  0.00213655107655
training @ iter =  58900 , cost =  0.0118479467928
training @ iter =  59000 , cost =  0.091834269464
training @ iter =  59100 , cost =  0.00926603469998
--> train minibatch error =  0.12
-->  9 35350 chunk_19_50000.pkl
training @ iter =  59200 , cost =  0.110093824565
training @ iter =  59300 , cost =  0.0028756253887
training @ iter =  59400 , cost =  0.0347225517035
training @ iter =  59500 , cost =  0.0386515967548
training @ iter =  59600 , cost =  0.0123433656991
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  59700 , cost =  0.0147879198194
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  59800 , cost =  0.0174592845142
training @ iter =  59900 , cost =  0.00867553707212
iter  59999  validation
epoch 3, iter 60000, validation error 0.761000 %
epoch 3, iter 60000, train minibatch error 0.000000 %
epoch 3, iter 60000, train buffer error 0.300000 %
training @ iter =  60000 , cost =  0.0466353036463
training @ iter =  60100 , cost =  0.00683282548562
training @ iter =  60200 , cost =  0.0357936732471
training @ iter =  60300 , cost =  0.0125223072246
training @ iter =  60400 , cost =  0.00180426682346
training @ iter =  60500 , cost =  0.00122748757713
training @ iter =  60600 , cost =  0.0011509564938
training @ iter =  60700 , cost =  0.00074542692164
training @ iter =  60800 , cost =  0.0387306511402
training @ iter =  60900 , cost =  0.00410893885419
training @ iter =  61000 , cost =  0.00208827410825
training @ iter =  61100 , cost =  0.00643801735714
training @ iter =  61200 , cost =  0.00193333241623
training @ iter =  61300 , cost =  0.0101964939386
training @ iter =  61400 , cost =  0.00380991189741
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  61500 , cost =  0.081124894321
training @ iter =  61600 , cost =  0.0421373993158
training @ iter =  61700 , cost =  0.0115624954924
training @ iter =  61800 , cost =  0.0454825125635
training @ iter =  61900 , cost =  0.00249859550968
iter  61999  validation
epoch 3, iter 62000, validation error 0.723000 %
epoch 3, iter 62000, train minibatch error 4.000000 %
epoch 3, iter 62000, train buffer error 0.900000 %
patience =  123998 0.99 123998
training @ iter =  62000 , cost =  0.0107791712508
training @ iter =  62100 , cost =  0.00192127551418
training @ iter =  62200 , cost =  0.00280955550261
training @ iter =  62300 , cost =  0.00250942120329
training @ iter =  62400 , cost =  0.00239061936736
training @ iter =  62500 , cost =  0.00431600352749
training @ iter =  62600 , cost =  0.00239859428257
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  62700 , cost =  0.00312793860212
training @ iter =  62800 , cost =  0.0115521522239
training @ iter =  62900 , cost =  0.00655961968005
training @ iter =  63000 , cost =  0.00507791154087
training @ iter =  63100 , cost =  0.173609390855
training @ iter =  63200 , cost =  0.00302323047072
training @ iter =  63300 , cost =  0.00353898783214
training @ iter =  63400 , cost =  0.005440200679
training @ iter =  63500 , cost =  0.0015873046359
training @ iter =  63600 , cost =  0.0130399093032
training @ iter =  63700 , cost =  0.0128962276503
training @ iter =  63800 , cost =  0.00292192096822
training @ iter =  63900 , cost =  0.0370833799243
iter  63999  validation
epoch 3, iter 64000, validation error 0.863000 %
epoch 3, iter 64000, train minibatch error 0.000000 %
epoch 3, iter 64000, train buffer error 0.600000 %
training @ iter =  64000 , cost =  0.00101230863947
training @ iter =  64100 , cost =  0.00547691714019
training @ iter =  64200 , cost =  0.0171004813164
training @ iter =  64300 , cost =  0.00325666693971
training @ iter =  64400 , cost =  0.00518430490047
training @ iter =  64500 , cost =  0.00652705132961
training @ iter =  64600 , cost =  0.00343106989749
training @ iter =  64700 , cost =  0.0707670226693
training @ iter =  64800 , cost =  0.00171098380815
training @ iter =  64900 , cost =  0.00109852151945
training @ iter =  65000 , cost =  0.00127528829034
training @ iter =  65100 , cost =  0.00334052951075
training @ iter =  65200 , cost =  0.0494007579982
training @ iter =  65300 , cost =  0.00968369096518
training @ iter =  65400 , cost =  0.00167908135336
training @ iter =  65500 , cost =  0.173822760582
training @ iter =  65600 , cost =  0.0026033341419
training @ iter =  65700 , cost =  0.0047111781314
training @ iter =  65800 , cost =  0.0796047076583
training @ iter =  65900 , cost =  0.000989446765743
iter  65999  validation
epoch 3, iter 66000, validation error 0.799000 %
epoch 3, iter 66000, train minibatch error 0.000000 %
epoch 3, iter 66000, train buffer error 0.500000 %
training @ iter =  66000 , cost =  0.0248990170658
training @ iter =  66100 , cost =  0.00679491087794
training @ iter =  66200 , cost =  0.00466098077595
training @ iter =  66300 , cost =  0.185760080814
training @ iter =  66400 , cost =  0.00124394882005
--> train minibatch error =  0.16
-->  16 49400 chunk_26_50000.pkl
training @ iter =  66500 , cost =  0.0840274170041
training @ iter =  66600 , cost =  0.000600064871833
training @ iter =  66700 , cost =  0.163963541389
training @ iter =  66800 , cost =  0.00452098390087
training @ iter =  66900 , cost =  0.0176159087569
training @ iter =  67000 , cost =  0.00339277321473
training @ iter =  67100 , cost =  0.00810836814344
training @ iter =  67200 , cost =  0.00257133180276
training @ iter =  67300 , cost =  0.0244414396584
training @ iter =  67400 , cost =  0.00382275157608
training @ iter =  67500 , cost =  0.000744612072594
training @ iter =  67600 , cost =  0.0123150851578
training @ iter =  67700 , cost =  0.0149465706199
training @ iter =  67800 , cost =  0.000545278482605
training @ iter =  67900 , cost =  0.00308957835659
iter  67999  validation
epoch 3, iter 68000, validation error 0.739000 %
epoch 3, iter 68000, train minibatch error 0.000000 %
epoch 3, iter 68000, train buffer error 0.700000 %
training @ iter =  68000 , cost =  0.0792383551598
training @ iter =  68100 , cost =  0.00157988863066
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  68200 , cost =  0.0311620067805
training @ iter =  68300 , cost =  0.00272634718567
training @ iter =  68400 , cost =  0.00211033108644
training @ iter =  68500 , cost =  0.00806932058185
training @ iter =  68600 , cost =  0.0232005640864
training @ iter =  68700 , cost =  0.0153996227309
training @ iter =  68800 , cost =  0.0819480344653
training @ iter =  68900 , cost =  0.0277187209576
training @ iter =  69000 , cost =  0.0555986985564
training @ iter =  69100 , cost =  0.0238476730883
training @ iter =  69200 , cost =  0.0792801678181
--> train minibatch error =  0.26
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  69300 , cost =  0.0634270608425
training @ iter =  69400 , cost =  0.0169767662883
training @ iter =  69500 , cost =  0.00373674416915
training @ iter =  69600 , cost =  0.00912983436137
training @ iter =  69700 , cost =  0.111992910504
training @ iter =  69800 , cost =  0.00440934486687
training @ iter =  69900 , cost =  0.00715261837468
iter  69999  validation
epoch 3, iter 70000, validation error 0.733000 %
epoch 3, iter 70000, train minibatch error 0.000000 %
epoch 3, iter 70000, train buffer error 0.500000 %
training @ iter =  70000 , cost =  0.00963271502405
training @ iter =  70100 , cost =  0.0108374916017
training @ iter =  70200 , cost =  0.0113809956238
--> train minibatch error =  0.12
-->  21 3900 chunk_6_50000.pkl
training @ iter =  70300 , cost =  0.00401344709098
training @ iter =  70400 , cost =  0.033923946321
training @ iter =  70500 , cost =  0.0243304092437
training @ iter =  70600 , cost =  0.00289649958722
training @ iter =  70700 , cost =  0.0276083108038
training @ iter =  70800 , cost =  0.016241364181
training @ iter =  70900 , cost =  0.035134807229
training @ iter =  71000 , cost =  0.00451089208946
training @ iter =  71100 , cost =  0.0155182471499
training @ iter =  71200 , cost =  0.00112708378583
training @ iter =  71300 , cost =  0.0483262985945
training @ iter =  71400 , cost =  0.02769837901
training @ iter =  71500 , cost =  0.0085375783965
training @ iter =  71600 , cost =  0.00981466006488
training @ iter =  71700 , cost =  0.00407698145136
training @ iter =  71800 , cost =  0.0384501218796
training @ iter =  71900 , cost =  0.0300409365445
iter  71999  validation
epoch 3, iter 72000, validation error 0.751000 %
epoch 3, iter 72000, train minibatch error 0.000000 %
epoch 3, iter 72000, train buffer error 0.500000 %
training @ iter =  72000 , cost =  0.0982219725847
training @ iter =  72100 , cost =  0.0305691175163
training @ iter =  72200 , cost =  0.00182321527973
training @ iter =  72300 , cost =  0.000664610241074
training @ iter =  72400 , cost =  0.0200381036848
training @ iter =  72500 , cost =  0.000602608139161
--> train minibatch error =  0.2
-->  23 21400 chunk_8_50000.pkl
training @ iter =  72600 , cost =  0.0848956480622
training @ iter =  72700 , cost =  0.0153456078842
training @ iter =  72800 , cost =  0.00164799718186
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 32100 chunk_8_50000.pkl
training @ iter =  72900 , cost =  0.044421620667
training @ iter =  73000 , cost =  0.0298202261329
training @ iter =  73100 , cost =  0.00256385654211
training @ iter =  73200 , cost =  0.00802552420646
training @ iter =  73300 , cost =  0.0163561943918
training @ iter =  73400 , cost =  0.177486985922
training @ iter =  73500 , cost =  0.00451620155945
training @ iter =  73600 , cost =  0.000622862367891
training @ iter =  73700 , cost =  0.00480037555099
training @ iter =  73800 , cost =  0.00235887756571
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.14
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.34
-->  24 34850 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 36350 chunk_9_50000.pkl
training @ iter =  73900 , cost =  0.0913083478808
iter  73999  validation
epoch 3, iter 74000, validation error 0.798000 %
epoch 3, iter 74000, train minibatch error 0.000000 %
epoch 3, iter 74000, train buffer error 0.300000 %
training @ iter =  74000 , cost =  0.0123783517629
training @ iter =  74100 , cost =  0.00566948065534
training @ iter =  74200 , cost =  0.00449489522725
training @ iter =  74300 , cost =  0.0693790912628
training @ iter =  74400 , cost =  0.00298115075566
training @ iter =  74500 , cost =  0.0147277256474
training @ iter =  74600 , cost =  0.013334967196
training @ iter =  74700 , cost =  0.00143152882811
training @ iter =  74800 , cost =  0.0583617798984
training @ iter =  74900 , cost =  0.00275439675897
training @ iter =  75000 , cost =  0.00520844524726
training @ iter =  75100 , cost =  0.00225345697254
training @ iter =  75200 , cost =  0.00324618676677
training @ iter =  75300 , cost =  0.0145235517994
training @ iter =  75400 , cost =  0.0133603354916
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  75500 , cost =  0.0559032820165
training @ iter =  75600 , cost =  0.00106820825022
training @ iter =  75700 , cost =  0.00986152794212
training @ iter =  75800 , cost =  0.0116280475631
training @ iter =  75900 , cost =  0.00175452185795
iter  75999  validation
epoch 4, iter 76000, validation error 0.785000 %
epoch 4, iter 76000, train minibatch error 2.000000 %
epoch 4, iter 76000, train buffer error 0.400000 %
training @ iter =  76000 , cost =  0.00777111388743
training @ iter =  76100 , cost =  0.00125389161985
training @ iter =  76200 , cost =  0.0107859726995
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
training @ iter =  76300 , cost =  0.186101302505
training @ iter =  76400 , cost =  0.00166190892924
training @ iter =  76500 , cost =  0.00440884940326
training @ iter =  76600 , cost =  0.00282312859781
training @ iter =  76700 , cost =  0.00095825700555
training @ iter =  76800 , cost =  0.237085536122
training @ iter =  76900 , cost =  0.0345767363906
training @ iter =  77000 , cost =  0.010383262299
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  77100 , cost =  0.00349201494828
training @ iter =  77200 , cost =  0.0413253158331
training @ iter =  77300 , cost =  0.0350059531629
training @ iter =  77400 , cost =  0.00331049272791
training @ iter =  77500 , cost =  0.012556951493
training @ iter =  77600 , cost =  0.0137769253924
training @ iter =  77700 , cost =  0.00136301363818
training @ iter =  77800 , cost =  0.0469697490335
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  77900 , cost =  0.0324830412865
iter  77999  validation
epoch 4, iter 78000, validation error 0.739000 %
epoch 4, iter 78000, train minibatch error 0.000000 %
epoch 4, iter 78000, train buffer error 0.000000 %
training @ iter =  78000 , cost =  0.00695006176829
training @ iter =  78100 , cost =  0.00126920640469
training @ iter =  78200 , cost =  0.0152420112863
training @ iter =  78300 , cost =  0.0012399336556
training @ iter =  78400 , cost =  0.0015695708571
training @ iter =  78500 , cost =  0.00101507443469
training @ iter =  78600 , cost =  0.0764772966504
training @ iter =  78700 , cost =  0.0553043372929
training @ iter =  78800 , cost =  0.00313974032179
training @ iter =  78900 , cost =  0.219237625599
training @ iter =  79000 , cost =  0.00574366096407
training @ iter =  79100 , cost =  0.000980927376077
training @ iter =  79200 , cost =  0.0704301968217
training @ iter =  79300 , cost =  0.00271923281252
training @ iter =  79400 , cost =  0.00245701777749
training @ iter =  79500 , cost =  0.00270975939929
training @ iter =  79600 , cost =  0.0242611449212
training @ iter =  79700 , cost =  0.0100970389321
training @ iter =  79800 , cost =  0.00674011651427
training @ iter =  79900 , cost =  0.0388696081936
iter  79999  validation
epoch 4, iter 80000, validation error 0.701000 %
epoch 4, iter 80000, train minibatch error 0.000000 %
epoch 4, iter 80000, train buffer error 0.500000 %
patience =  159998 0.99 159998
training @ iter =  80000 , cost =  0.00221212650649
training @ iter =  80100 , cost =  0.00159503007308
training @ iter =  80200 , cost =  0.00201976951212
training @ iter =  80300 , cost =  0.0361670143902
training @ iter =  80400 , cost =  0.00150646921247
training @ iter =  80500 , cost =  0.00235881726258
training @ iter =  80600 , cost =  0.00241136434488
training @ iter =  80700 , cost =  0.0919136032462
training @ iter =  80800 , cost =  0.00594185572118
training @ iter =  80900 , cost =  0.0380792729557
training @ iter =  81000 , cost =  0.00152371567674
training @ iter =  81100 , cost =  0.0221859123558
training @ iter =  81200 , cost =  0.00178288773168
training @ iter =  81300 , cost =  0.144785791636
training @ iter =  81400 , cost =  0.00466876290739
training @ iter =  81500 , cost =  0.131062701344
training @ iter =  81600 , cost =  0.00183967861813
training @ iter =  81700 , cost =  0.007066977676
training @ iter =  81800 , cost =  0.102851897478
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  81900 , cost =  0.0623888969421
iter  81999  validation
epoch 4, iter 82000, validation error 0.796000 %
epoch 4, iter 82000, train minibatch error 2.000000 %
